rssi,Time
-77,2022-09-05 15:34:32.075
-82,2022-09-05 15:34:32.082
-78,2022-09-05 15:34:32.835
-86,2022-09-05 15:34:32.537
-80,2022-09-05 15:34:33.001
-82,2022-09-05 15:34:33.004
-85,2022-09-05 15:34:33.150
-93,2022-09-05 15:34:33.550
-71,2022-09-05 15:34:34.046
-69,2022-09-05 15:34:34.047
-81,2022-09-05 15:34:34.066
-92,2022-09-05 15:34:34.047
-75,2022-09-05 15:34:35.036
-80,2022-09-05 15:34:36.592
-87,2022-09-05 15:34:35.053
-87,2022-09-05 15:34:35.048
-81,2022-09-05 15:34:36.314
-80,2022-09-05 15:34:36.592
-73,2022-09-05 15:34:36.169
-86,2022-09-05 15:34:36.591
-83,2022-09-05 15:34:37.075
-77,2022-09-05 15:34:37.003
-75,2022-09-05 15:34:37.397
-92,2022-09-05 15:34:37.007
-83,2022-09-05 15:34:38.078
-78,2022-09-05 15:34:38.077
-72,2022-09-05 15:34:38.078
-85,2022-09-05 15:34:38.333
-74,2022-09-05 15:34:39.243
-83,2022-09-05 15:34:39.209
-74,2022-09-05 15:34:39.149
-87,2022-09-05 15:34:39.153
-70,2022-09-05 15:34:40.309
-82,2022-09-05 15:34:40.010
-74,2022-09-05 15:34:40.156
-86,2022-09-05 15:34:40.865
-81,2022-09-05 15:34:41.028
-68,2022-09-05 15:34:41.026
-71,2022-09-05 15:34:41.241
-74,2022-09-05 15:34:41.056
-81,2022-09-05 15:34:42.118
-74,2022-09-05 15:34:42.748
-71,2022-09-05 15:34:42.742
-91,2022-09-05 15:34:42.119
-80,2022-09-05 15:34:43.246
-70,2022-09-05 15:34:43.207
-71,2022-09-05 15:34:43.199
-72,2022-09-05 15:34:43.027
-72,2022-09-05 15:34:44.017
-78,2022-09-05 15:34:44.018
-77,2022-09-05 15:34:44.293
-76,2022-09-05 15:34:44.272
-79,2022-09-05 15:34:45.084
-77,2022-09-05 15:34:45.118
-83,2022-09-05 15:34:45.084
-87,2022-09-05 15:34:45.083
-86,2022-09-05 15:34:46.031
-84,2022-09-05 15:34:46.015
-80,2022-09-05 15:34:46.352
-80,2022-09-05 15:34:46.024
-77,2022-09-05 15:34:47.663
-77,2022-09-05 15:34:47.036
-84,2022-09-05 15:34:47.308
-84,2022-09-05 15:34:47.036
-80,2022-09-05 15:34:48.180
-83,2022-09-05 15:34:48.207
-68,2022-09-05 15:34:48.179
-81,2022-09-05 15:34:48.318
-87,2022-09-05 15:34:49.255
-86,2022-09-05 15:34:49.114
-76,2022-09-05 15:34:49.115
-93,2022-09-05 15:34:49.159
-84,2022-09-05 15:34:50.220
-93,2022-09-05 15:34:50.919
-75,2022-09-05 15:34:50.052
-80,2022-09-05 15:34:50.196
-74,2022-09-05 15:34:51.079
-93,2022-09-05 15:34:51.285
-70,2022-09-05 15:34:51.132
-89,2022-09-05 15:34:51.310
-75,2022-09-05 15:34:52.785
-85,2022-09-05 15:34:52.750
-75,2022-09-05 15:34:52.156
-93,2022-09-05 15:34:52.014
-73,2022-09-05 15:34:53.877
-85,2022-09-05 15:34:55.670
-69,2022-09-05 15:34:53.261
-93,2022-09-05 15:34:53.262
-71,2022-09-05 15:34:54.032
-85,2022-09-05 15:34:55.670
-66,2022-09-05 15:34:54.066
-89,2022-09-05 15:34:54.949
-87,2022-09-05 15:34:55.148
-85,2022-09-05 15:34:55.670
-72,2022-09-05 15:34:55.141
-88,2022-09-05 15:34:55.115
-73,2022-09-05 15:34:56.200
-86,2022-09-05 15:34:56.214
-77,2022-09-05 15:34:56.200
-91,2022-09-05 15:34:56.403
-76,2022-09-05 15:34:57.472
-80,2022-09-05 15:34:58.075
-84,2022-09-05 15:34:57.118
-84,2022-09-05 15:34:58.127
-71,2022-09-05 15:34:58.072
-80,2022-09-05 15:34:58.075
-77,2022-09-05 15:34:58.074
-84,2022-09-05 15:34:58.127
-81,2022-09-05 15:34:59.191
-86,2022-09-05 15:34:59.025
-71,2022-09-05 15:34:59.031
-86,2022-09-05 15:34:59.013
-74,2022-09-05 15:35:00.037
-80,2022-09-05 15:35:00.088
-74,2022-09-05 15:35:00.107
-83,2022-09-05 15:35:00.037
-68,2022-09-05 15:35:01.140
-89,2022-09-05 15:35:01.711
-69,2022-09-05 15:35:01.005
-79,2022-09-05 15:35:01.117
-70,2022-09-05 15:35:02.072
-85,2022-09-05 15:35:02.254
-66,2022-09-05 15:35:02.056
-88,2022-09-05 15:35:02.279
-67,2022-09-05 15:35:03.535
-85,2022-09-05 15:35:03.054
-74,2022-09-05 15:35:03.552
-85,2022-09-05 15:35:03.475
-63,2022-09-05 15:35:04.476
-80,2022-09-05 15:35:04.098
-73,2022-09-05 15:35:04.069
-83,2022-09-05 15:35:04.078
-71,2022-09-05 15:35:05.382
-68,2022-09-05 15:35:05.043
-67,2022-09-05 15:35:05.158
-72,2022-09-05 15:35:05.358
-73,2022-09-05 15:35:06.070
-71,2022-09-05 15:35:06.106
-75,2022-09-05 15:35:06.069
-72,2022-09-05 15:35:06.069
-76,2022-09-05 15:35:07.038
-74,2022-09-05 15:35:07.362
-70,2022-09-05 15:35:07.039
-78,2022-09-05 15:35:07.048
-64,2022-09-05 15:35:08.355
-78,2022-09-05 15:35:08.007
-77,2022-09-05 15:35:08.002
-77,2022-09-05 15:35:08.121
-66,2022-09-05 15:35:09.062
-78,2022-09-05 15:35:09.055
-75,2022-09-05 15:35:09.015
-88,2022-09-05 15:35:09.598
-69,2022-09-05 15:35:10.679
-75,2022-09-05 15:35:10.281
-72,2022-09-05 15:35:10.088
-86,2022-09-05 15:35:10.092
-74,2022-09-05 15:35:11.153
-72,2022-09-05 15:35:11.821
-86,2022-09-05 15:35:11.558
-85,2022-09-05 15:35:12.025
-70,2022-09-05 15:35:12.022
-82,2022-09-05 15:35:12.439
-77,2022-09-05 15:35:12.021
-85,2022-09-05 15:35:12.025
-84,2022-09-05 15:35:13.038
-89,2022-09-05 15:35:13.089
-78,2022-09-05 15:35:13.037
-90,2022-09-05 15:35:13.261
-73,2022-09-05 15:35:14.119
-94,2022-09-05 15:35:16.045
-73,2022-09-05 15:35:14.120
-88,2022-09-05 15:35:14.009
-71,2022-09-05 15:35:15.396
-94,2022-09-05 15:35:16.045
-77,2022-09-05 15:35:15.053
-94,2022-09-05 15:35:15.053
-76,2022-09-05 15:35:16.016
-94,2022-09-05 15:35:16.045
-76,2022-09-05 15:35:16.015
-91,2022-09-05 15:35:16.014
-85,2022-09-05 15:35:17.073
-96,2022-09-05 15:35:18.239
-76,2022-09-05 15:35:17.080
-94,2022-09-05 15:35:17.272
-89,2022-09-05 15:35:18.005
-96,2022-09-05 15:35:18.239
-73,2022-09-05 15:35:18.005
-92,2022-09-05 15:35:18.163
-86,2022-09-05 15:35:19.314
-92,2022-09-05 15:35:21.120
-77,2022-09-05 15:35:19.043
-82,2022-09-05 15:35:19.035
-86,2022-09-05 15:35:20.321
-92,2022-09-05 15:35:21.120
-74,2022-09-05 15:35:20.112
-88,2022-09-05 15:35:20.321
-88,2022-09-05 15:35:21.181
-92,2022-09-05 15:35:21.120
-90,2022-09-05 15:35:21.666
-89,2022-09-05 15:35:22.400
-87,2022-09-05 15:35:22.523
-85,2022-09-05 15:35:22.045
-93,2022-09-05 15:35:23.078
-89,2022-09-05 15:35:23.076
-86,2022-09-05 15:35:23.077
-86,2022-09-05 15:35:24.167
-82,2022-09-05 15:35:24.157
-82,2022-09-05 15:35:24.361
-88,2022-09-05 15:35:25.296
-79,2022-09-05 15:35:25.011
-80,2022-09-05 15:35:25.011
-85,2022-09-05 15:35:26.239
-86,2022-09-05 15:35:26.035
-82,2022-09-05 15:35:26.051
-93,2022-09-05 15:35:27.170
-73,2022-09-05 15:35:27.112
-79,2022-09-05 15:35:27.123
-92,2022-09-05 15:35:28.812
-72,2022-09-05 15:35:28.001
-77,2022-09-05 15:35:28.001
-86,2022-09-05 15:35:29.137
-79,2022-09-05 15:35:29.075
-74,2022-09-05 15:35:29.136
-85,2022-09-05 15:35:30.076
-83,2022-09-05 15:35:30.073
-81,2022-09-05 15:35:30.104
-80,2022-09-05 15:35:31.228
-89,2022-09-05 15:35:31.360
-65,2022-09-05 15:35:31.228
-77,2022-09-05 15:35:32.052
-95,2022-09-05 15:35:32.043
-70,2022-09-05 15:35:32.036
-83,2022-09-05 15:35:33.007
-89,2022-09-05 15:35:33.140
-75,2022-09-05 15:35:33.003
-83,2022-09-05 15:35:34.046
-82,2022-09-05 15:35:34.196
-85,2022-09-05 15:35:34.400
-79,2022-09-05 15:35:35.052
-87,2022-09-05 15:35:35.001
-90,2022-09-05 15:35:35.060
-78,2022-09-05 15:35:36.072
-79,2022-09-05 15:35:36.157
-90,2022-09-05 15:35:36.302
-76,2022-09-05 15:35:37.017
-79,2022-09-05 15:35:37.159
-87,2022-09-05 15:35:37.008
-74,2022-09-05 15:35:38.436
-92,2022-09-05 15:35:39.313
-87,2022-09-05 15:35:38.064
-75,2022-09-05 15:35:39.040
-92,2022-09-05 15:35:39.313
-84,2022-09-05 15:35:39.040
-83,2022-09-05 15:35:40.146
-94,2022-09-05 15:35:40.116
-92,2022-09-05 15:35:40.148
-88,2022-09-05 15:35:41.043
-87,2022-09-05 15:35:41.197
-93,2022-09-05 15:35:41.265
-89,2022-09-05 15:35:42.094
-93,2022-09-05 15:35:42.323
-89,2022-09-05 15:35:42.080
-89,2022-09-05 15:35:43.006
-96,2022-09-05 15:35:44.178
-91,2022-09-05 15:35:43.368
-78,2022-09-05 15:35:44.020
-96,2022-09-05 15:35:44.178
-86,2022-09-05 15:35:44.491
-83,2022-09-05 15:35:45.036
-91,2022-09-05 15:35:46.318
-90,2022-09-05 15:35:45.232
-77,2022-09-05 15:35:46.116
-91,2022-09-05 15:35:46.318
-89,2022-09-05 15:35:46.122
-76,2022-09-05 15:35:47.053
-88,2022-09-05 15:35:48.337
-90,2022-09-05 15:35:47.193
-71,2022-09-05 15:35:48.280
-88,2022-09-05 15:35:48.337
-91,2022-09-05 15:35:48.337
-85,2022-09-05 15:35:49.116
-92,2022-09-05 15:35:49.135
-83,2022-09-05 15:35:49.137
-73,2022-09-05 15:35:50.206
-85,2022-09-05 15:35:50.354
-84,2022-09-05 15:35:50.354
-80,2022-09-05 15:35:51.046
-77,2022-09-05 15:35:51.440
-78,2022-09-05 15:35:51.682
-76,2022-09-05 15:35:52.116
-84,2022-09-05 15:35:52.004
-75,2022-09-05 15:35:56.179
-83,2022-09-05 15:35:52.116
-81,2022-09-05 15:35:53.119
-82,2022-09-05 15:35:53.117
-75,2022-09-05 15:35:56.179
-78,2022-09-05 15:35:53.117
-77,2022-09-05 15:35:54.006
-93,2022-09-05 15:35:54.554
-75,2022-09-05 15:35:56.179
-81,2022-09-05 15:35:54.003
-79,2022-09-05 15:35:55.124
-91,2022-09-05 15:35:55.087
-75,2022-09-05 15:35:56.179
-87,2022-09-05 15:35:55.092
-91,2022-09-05 15:35:56.180
-77,2022-09-05 15:35:56.162
-75,2022-09-05 15:35:56.179
-91,2022-09-05 15:35:56.046
-82,2022-09-05 15:35:57.005
-76,2022-09-05 15:35:57.004
-71,2022-09-05 15:35:57.232
-86,2022-09-05 15:35:57.011
-75,2022-09-05 15:35:58.046
-86,2022-09-05 15:35:58.044
-71,2022-09-05 15:35:58.045
-86,2022-09-05 15:35:58.515
-83,2022-09-05 15:35:59.117
-94,2022-09-05 15:36:00.677
-70,2022-09-05 15:35:59.118
-93,2022-09-05 15:35:59.322
-92,2022-09-05 15:36:00.065
-94,2022-09-05 15:36:00.677
-70,2022-09-05 15:36:00.018
-91,2022-09-05 15:36:00.036
-91,2022-09-05 15:36:01.300
-94,2022-09-05 15:36:03.702
-89,2022-09-05 15:36:01.302
-92,2022-09-05 15:36:01.361
-77,2022-09-05 15:36:02.076
-94,2022-09-05 15:36:03.702
-83,2022-09-05 15:36:02.076
-87,2022-09-05 15:36:02.236
-93,2022-09-05 15:36:03.636
-94,2022-09-05 15:36:03.702
-76,2022-09-05 15:36:03.702
-86,2022-09-05 15:36:03.192
-84,2022-09-05 15:36:04.441
-95,2022-09-05 15:36:07.755
-85,2022-09-05 15:36:04.038
-89,2022-09-05 15:36:04.478
-77,2022-09-05 15:36:05.118
-95,2022-09-05 15:36:07.755
-93,2022-09-05 15:36:06.261
-88,2022-09-05 15:36:05.118
-79,2022-09-05 15:36:07.198
-95,2022-09-05 15:36:07.755
-93,2022-09-05 15:36:06.261
-87,2022-09-05 15:36:06.059
-79,2022-09-05 15:36:07.198
-95,2022-09-05 15:36:07.755
-88,2022-09-05 15:36:07.061
-91,2022-09-05 15:36:07.543
-80,2022-09-05 15:36:08.079
-88,2022-09-05 15:36:08.286
-80,2022-09-05 15:36:08.095
-82,2022-09-05 15:36:08.080
-76,2022-09-05 15:36:09.047
-88,2022-09-05 15:36:09.155
-88,2022-09-05 15:36:09.039
-94,2022-09-05 15:36:09.202
-81,2022-09-05 15:36:10.081
-85,2022-09-05 15:36:10.285
-89,2022-09-05 15:36:10.033
-79,2022-09-05 15:36:10.033
-77,2022-09-05 15:36:11.106
-89,2022-09-05 15:36:11.043
-76,2022-09-05 15:36:11.072
-77,2022-09-05 15:36:11.072
-84,2022-09-05 15:36:12.662
-86,2022-09-05 15:36:12.132
-72,2022-09-05 15:36:12.114
-88,2022-09-05 15:36:12.119
-85,2022-09-05 15:36:13.942
-83,2022-09-05 15:36:13.022
-88,2022-09-05 15:36:13.194
-77,2022-09-05 15:36:13.048
-83,2022-09-05 15:36:14.091
-71,2022-09-05 15:36:14.089
-94,2022-09-05 15:36:14.085
-84,2022-09-05 15:36:14.091
-73,2022-09-05 15:36:15.007
-78,2022-09-05 15:36:15.041
-80,2022-09-05 15:36:15.158
-80,2022-09-05 15:36:15.198
-79,2022-09-05 15:36:16.022
-81,2022-09-05 15:36:16.030
-73,2022-09-05 15:36:17.936
-71,2022-09-05 15:36:16.029
-81,2022-09-05 15:36:17.047
-89,2022-09-05 15:36:17.047
-73,2022-09-05 15:36:17.936
-66,2022-09-05 15:36:17.037
-80,2022-09-05 15:36:18.123
-88,2022-09-05 15:36:18.181
-92,2022-09-05 15:36:18.171
-76,2022-09-05 15:36:18.123
-85,2022-09-05 15:36:19.021
-84,2022-09-05 15:36:19.077
-77,2022-09-05 15:36:19.262
-82,2022-09-05 15:36:19.012
-82,2022-09-05 15:36:20.506
-79,2022-09-05 15:36:20.327
-79,2022-09-05 15:36:20.011
-80,2022-09-05 15:36:20.070
-86,2022-09-05 15:36:21.289
-90,2022-09-05 15:36:21.077
-84,2022-09-05 15:36:21.171
-83,2022-09-05 15:36:21.073
-89,2022-09-05 15:36:22.032
-91,2022-09-05 15:36:22.357
-77,2022-09-05 15:36:22.024
-88,2022-09-05 15:36:22.004
-86,2022-09-05 15:36:23.065
-83,2022-09-05 15:36:23.238
-73,2022-09-05 15:36:23.035
-85,2022-09-05 15:36:23.042
-86,2022-09-05 15:36:24.114
-90,2022-09-05 15:36:24.325
-76,2022-09-05 15:36:24.114
-93,2022-09-05 15:36:24.184
-101,2022-09-05 15:36:25.641
-86,2022-09-05 15:36:25.122
-73,2022-09-05 15:36:25.275
-87,2022-09-05 15:36:25.002
-79,2022-09-05 15:36:26.018
-88,2022-09-05 15:36:26.205
-73,2022-09-05 15:36:26.017
-92,2022-09-05 15:36:26.405
-86,2022-09-05 15:36:27.082
-89,2022-09-05 15:36:27.088
-71,2022-09-05 15:36:27.082
-89,2022-09-05 15:36:27.277
-89,2022-09-05 15:36:28.363
-93,2022-09-05 15:36:28.019
-67,2022-09-05 15:36:28.020
-86,2022-09-05 15:36:28.959
-82,2022-09-05 15:36:29.015
-93,2022-09-05 15:36:29.105
-66,2022-09-05 15:36:29.032
-84,2022-09-05 15:36:29.025
-79,2022-09-05 15:36:30.043
-91,2022-09-05 15:36:30.243
-74,2022-09-05 15:36:30.043
-89,2022-09-05 15:36:30.108
-82,2022-09-05 15:36:31.121
-84,2022-09-05 15:36:31.121
-71,2022-09-05 15:36:31.114
-90,2022-09-05 15:36:31.337
-87,2022-09-05 15:36:32.077
-87,2022-09-05 15:36:32.433
-65,2022-09-05 15:36:32.012
-83,2022-09-05 15:36:32.021
-88,2022-09-05 15:36:33.490
-89,2022-09-05 15:36:34.569
-71,2022-09-05 15:36:33.092
-79,2022-09-05 15:36:33.079
-76,2022-09-05 15:36:34.149
-89,2022-09-05 15:36:34.569
-83,2022-09-05 15:36:34.233
-80,2022-09-05 15:36:34.355
-77,2022-09-05 15:36:36.236
-86,2022-09-05 15:36:35.157
-80,2022-09-05 15:36:35.023
-82,2022-09-05 15:36:35.635
-77,2022-09-05 15:36:36.236
-79,2022-09-05 15:36:36.442
-71,2022-09-05 15:36:36.037
-78,2022-09-05 15:36:36.280
-80,2022-09-05 15:36:37.964
-76,2022-09-05 15:36:37.001
-81,2022-09-05 15:36:37.397
-75,2022-09-05 15:36:37.003
-88,2022-09-05 15:36:38.047
-77,2022-09-05 15:36:38.008
-72,2022-09-05 15:36:38.047
-72,2022-09-05 15:36:38.241
-80,2022-09-05 15:36:39.007
-88,2022-09-05 15:36:39.206
-76,2022-09-05 15:36:39.884
-70,2022-09-05 15:36:39.001
-87,2022-09-05 15:36:40.284
-81,2022-09-05 15:36:41.048
-82,2022-09-05 15:36:40.080
-77,2022-09-05 15:36:40.306
-92,2022-09-05 15:36:41.040
-81,2022-09-05 15:36:41.048
-88,2022-09-05 15:36:41.158
-84,2022-09-05 15:36:41.193
-80,2022-09-05 15:36:42.083
-80,2022-09-05 15:36:42.037
-71,2022-09-05 15:36:42.040
-91,2022-09-05 15:36:42.083
-89,2022-09-05 15:36:43.097
-80,2022-09-05 15:36:43.102
-77,2022-09-05 15:36:43.042
-89,2022-09-05 15:36:43.042
-90,2022-09-05 15:36:45.877
-80,2022-09-05 15:36:44.147
-88,2022-09-05 15:36:44.114
-89,2022-09-05 15:36:44.204
-90,2022-09-05 15:36:45.877
-86,2022-09-05 15:36:45.047
-76,2022-09-05 15:36:45.015
-95,2022-09-05 15:36:45.015
-93,2022-09-05 15:36:46.076
-84,2022-09-05 15:36:46.122
-88,2022-09-05 15:36:46.083
-90,2022-09-05 15:36:46.083
-90,2022-09-05 15:36:47.585
-84,2022-09-05 15:36:47.217
-77,2022-09-05 15:36:47.216
-89,2022-09-05 15:36:47.594
-84,2022-09-05 15:36:48.523
-96,2022-09-05 15:36:50.521
-69,2022-09-05 15:36:48.034
-95,2022-09-05 15:36:48.837
-86,2022-09-05 15:36:49.064
-96,2022-09-05 15:36:50.521
-67,2022-09-05 15:36:49.241
-84,2022-09-05 15:36:49.242
-75,2022-09-05 15:36:50.011
-96,2022-09-05 15:36:50.521
-68,2022-09-05 15:36:50.001
-81,2022-09-05 15:36:50.318
-92,2022-09-05 15:36:51.598
-94,2022-09-05 15:36:51.598
-66,2022-09-05 15:36:51.236
-87,2022-09-05 15:36:51.600
-86,2022-09-05 15:36:52.052
-91,2022-09-05 15:36:53.779
-76,2022-09-05 15:36:52.003
-86,2022-09-05 15:36:52.072
-83,2022-09-05 15:36:53.080
-91,2022-09-05 15:36:53.779
-68,2022-09-05 15:36:53.087
-89,2022-09-05 15:36:53.778
-76,2022-09-05 15:36:54.161
-89,2022-09-05 15:36:54.160
-73,2022-09-05 15:36:54.038
-85,2022-09-05 15:36:54.363
-84,2022-09-05 15:36:55.125
-91,2022-09-05 15:36:55.882
-72,2022-09-05 15:36:55.050
-83,2022-09-05 15:36:55.047
-82,2022-09-05 15:36:56.120
-89,2022-09-05 15:36:56.120
-68,2022-09-05 15:36:56.326
-84,2022-09-05 15:36:56.193
-80,2022-09-05 15:36:57.199
-85,2022-09-05 15:36:57.122
-71,2022-09-05 15:36:57.123
-83,2022-09-05 15:36:57.120
-71,2022-09-05 15:36:58.091
-81,2022-09-05 15:36:58.051
-79,2022-09-05 15:36:58.015
-74,2022-09-05 15:36:58.004
-69,2022-09-05 15:36:59.075
-84,2022-09-05 15:36:59.080
-72,2022-09-05 15:36:59.080
-75,2022-09-05 15:36:59.075
-71,2022-09-05 15:37:00.171
-78,2022-09-05 15:37:00.581
-73,2022-09-05 15:37:00.167
-78,2022-09-05 15:37:00.044
-65,2022-09-05 15:37:01.242
-91,2022-09-05 15:37:01.089
-77,2022-09-05 15:37:01.026
-64,2022-09-05 15:37:01.244
-83,2022-09-05 15:37:02.920
-88,2022-09-05 15:37:02.586
-86,2022-09-05 15:37:02.586
-68,2022-09-05 15:37:02.040
-85,2022-09-05 15:37:03.127
-96,2022-09-05 15:37:03.128
-80,2022-09-05 15:37:03.128
-82,2022-09-05 15:37:03.127
-84,2022-09-05 15:37:04.063
-76,2022-09-05 15:37:04.015
-85,2022-09-05 15:37:04.457
-77,2022-09-05 15:37:04.202
-90,2022-09-05 15:37:05.687
-93,2022-09-05 15:37:05.136
-74,2022-09-05 15:37:05.137
-85,2022-09-05 15:37:05.081
-86,2022-09-05 15:37:06.210
-86,2022-09-05 15:37:06.401
-71,2022-09-05 15:37:06.080
-83,2022-09-05 15:37:06.411
-94,2022-09-05 15:37:07.006
-93,2022-09-05 15:37:07.017
-74,2022-09-05 15:37:07.161
-87,2022-09-05 15:37:07.007
-86,2022-09-05 15:37:08.075
-81,2022-09-05 15:37:08.641
-80,2022-09-05 15:37:08.044
-94,2022-09-05 15:37:08.440
-94,2022-09-05 15:37:09.123
-93,2022-09-05 15:37:10.260
-70,2022-09-05 15:37:09.205
-86,2022-09-05 15:37:09.381
-89,2022-09-05 15:37:10.234
-93,2022-09-05 15:37:10.260
-72,2022-09-05 15:37:10.001
-88,2022-09-05 15:37:10.605
-92,2022-09-05 15:37:11.239
-80,2022-09-05 15:37:11.676
-73,2022-09-05 15:37:11.003
-88,2022-09-05 15:37:11.202
-84,2022-09-05 15:37:12.082
-85,2022-09-05 15:37:12.280
-71,2022-09-05 15:37:12.085
-87,2022-09-05 15:37:13.179
-83,2022-09-05 15:37:13.432
-82,2022-09-05 15:37:13.822
-72,2022-09-05 15:37:13.162
-87,2022-09-05 15:37:13.179
-90,2022-09-05 15:37:14.093
-83,2022-09-05 15:37:14.089
-70,2022-09-05 15:37:14.114
-93,2022-09-05 15:37:14.692
-90,2022-09-05 15:37:15.382
-86,2022-09-05 15:37:15.175
-76,2022-09-05 15:37:15.115
-79,2022-09-05 15:37:15.047
-87,2022-09-05 15:37:16.011
-84,2022-09-05 15:37:16.189
-80,2022-09-05 15:37:16.003
-76,2022-09-05 15:37:16.120
-88,2022-09-05 15:37:17.009
-92,2022-09-05 15:37:17.008
-82,2022-09-05 15:37:17.009
-87,2022-09-05 15:37:17.406
-80,2022-09-05 15:37:18.312
-74,2022-09-05 15:37:20.517
-81,2022-09-05 15:37:18.090
-80,2022-09-05 15:37:18.312
-72,2022-09-05 15:37:19.963
-74,2022-09-05 15:37:20.517
-66,2022-09-05 15:37:19.037
-80,2022-09-05 15:37:19.221
-76,2022-09-05 15:37:20.853
-74,2022-09-05 15:37:20.517
-95,2022-09-05 15:37:20.164
-86,2022-09-05 15:37:20.041
-79,2022-09-05 15:37:21.040
-83,2022-09-05 15:37:21.494
-64,2022-09-05 15:37:22.545
-92,2022-09-05 15:37:21.043
-83,2022-09-05 15:37:22.158
-78,2022-09-05 15:37:22.321
-64,2022-09-05 15:37:22.545
-90,2022-09-05 15:37:22.117
-77,2022-09-05 15:37:23.047
-64,2022-09-05 15:37:23.041
-66,2022-09-05 15:37:23.003
-80,2022-09-05 15:37:23.003
-81,2022-09-05 15:37:24.043
-64,2022-09-05 15:37:24.003
-66,2022-09-05 15:37:24.003
-71,2022-09-05 15:37:24.159
-89,2022-09-05 15:37:25.080
-69,2022-09-05 15:37:25.298
-61,2022-09-05 15:37:25.134
-77,2022-09-05 15:37:25.352
-93,2022-09-05 15:37:26.157
-71,2022-09-05 15:37:26.180
-63,2022-09-05 15:37:26.157
-87,2022-09-05 15:37:26.024
-85,2022-09-05 15:37:27.295
-76,2022-09-05 15:37:27.043
-86,2022-09-05 15:37:27.513
-88,2022-09-05 15:37:27.244
-93,2022-09-05 15:37:28.189
-84,2022-09-05 15:37:28.188
-85,2022-09-05 15:37:28.139
-83,2022-09-05 15:37:28.118
-82,2022-09-05 15:37:29.149
-86,2022-09-05 15:37:29.249
-79,2022-09-05 15:37:29.128
-85,2022-09-05 15:37:29.130
-94,2022-09-05 15:37:30.001
-77,2022-09-05 15:37:30.486
-72,2022-09-05 15:37:30.022
-86,2022-09-05 15:37:30.002
-89,2022-09-05 15:37:31.112
-91,2022-09-05 15:37:31.286
-76,2022-09-05 15:37:31.097
-88,2022-09-05 15:37:31.098
-94,2022-09-05 15:37:32.217
-79,2022-09-05 15:37:33.107
-67,2022-09-05 15:37:32.006
-94,2022-09-05 15:37:32.217
-94,2022-09-05 15:37:33.319
-79,2022-09-05 15:37:33.107
-94,2022-09-05 15:37:33.288
-80,2022-09-05 15:37:34.240
-76,2022-09-05 15:37:34.043
-89,2022-09-05 15:37:34.728
-85,2022-09-05 15:37:35.161
-91,2022-09-05 15:37:35.120
-87,2022-09-05 15:37:35.190
-89,2022-09-05 15:37:36.006
-86,2022-09-05 15:37:36.037
-93,2022-09-05 15:37:36.002
-89,2022-09-05 15:37:37.075
-84,2022-09-05 15:37:37.078
-92,2022-09-05 15:37:37.709
-83,2022-09-05 15:37:38.115
-86,2022-09-05 15:37:38.228
-94,2022-09-05 15:37:38.116
-84,2022-09-05 15:37:39.167
-75,2022-09-05 15:37:39.160
-89,2022-09-05 15:37:39.250
-81,2022-09-05 15:37:40.247
-80,2022-09-05 15:37:40.246
-73,2022-09-05 15:37:44.280
-86,2022-09-05 15:37:40.045
-86,2022-09-05 15:37:41.121
-79,2022-09-05 15:37:41.121
-73,2022-09-05 15:37:44.280
-91,2022-09-05 15:37:41.121
-78,2022-09-05 15:37:42.048
-76,2022-09-05 15:37:42.198
-73,2022-09-05 15:37:44.280
-79,2022-09-05 15:37:42.198
-85,2022-09-05 15:37:43.025
-76,2022-09-05 15:37:43.013
-73,2022-09-05 15:37:44.280
-91,2022-09-05 15:37:43.011
-92,2022-09-05 15:37:44.102
-74,2022-09-05 15:37:44.173
-73,2022-09-05 15:37:44.280
-80,2022-09-05 15:37:44.115
-85,2022-09-05 15:37:45.005
-75,2022-09-05 15:37:45.004
-81,2022-09-05 15:37:45.004
-76,2022-09-05 15:37:45.165
-86,2022-09-05 15:37:46.069
-73,2022-09-05 15:37:46.246
-71,2022-09-05 15:37:46.035
-72,2022-09-05 15:37:46.247
-93,2022-09-05 15:37:47.040
-67,2022-09-05 15:37:47.112
-75,2022-09-05 15:37:47.040
-75,2022-09-05 15:37:47.057
-93,2022-09-05 15:37:48.138
-64,2022-09-05 15:37:48.202
-70,2022-09-05 15:37:48.131
-75,2022-09-05 15:37:48.137
-83,2022-09-05 15:37:49.039
-65,2022-09-05 15:37:49.006
-73,2022-09-05 15:37:49.006
-83,2022-09-05 15:37:49.204
-84,2022-09-05 15:37:50.077
-67,2022-09-05 15:37:50.080
-71,2022-09-05 15:37:50.077
-84,2022-09-05 15:37:50.125
-92,2022-09-05 15:37:51.164
-89,2022-09-05 15:37:51.359
-69,2022-09-05 15:37:51.010
-86,2022-09-05 15:37:51.557
-96,2022-09-05 15:37:52.499
-74,2022-09-05 15:37:52.025
-65,2022-09-05 15:37:52.008
-91,2022-09-05 15:37:53.038
-95,2022-09-05 15:37:53.038
-79,2022-09-05 15:37:53.762
-69,2022-09-05 15:37:53.467
-91,2022-09-05 15:37:53.038
-89,2022-09-05 15:37:54.011
-79,2022-09-05 15:37:54.161
-66,2022-09-05 15:37:54.184
-89,2022-09-05 15:37:54.123
-90,2022-09-05 15:37:56.678
-83,2022-09-05 15:37:55.228
-69,2022-09-05 15:37:55.068
