name,locationStatus,timestamp,rssiOne,rssiTwo
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368020317,-81,-81
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368020469,-79,-79
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368020046,-85,-85
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368021826,-83,-83
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368021349,-89,-89
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368021062,-77,-77
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368021267,-71,-71
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368021826,-83,-83
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368022428,-93,-93
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368022145,-76,-76
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368022373,-82,-82
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368022013,-77,-77
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368023437,-80,-80
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368023030,-72,-72
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368023063,-77,-77
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368024310,-78,-78
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368025173,-87,-87
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368024122,-70,-70
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368024132,-74,-74
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368024310,-78,-78
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368025173,-87,-87
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368025103,-69,-69
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368026756,-77,-77
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368025390,-79,-79
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368026754,-93,-93
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368026055,-76,-76
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368026756,-77,-77
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368027352,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368027105,-89,-89
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368027268,-93,-93
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368027125,-80,-80
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368027352,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368028540,-75,-75
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368028156,-74,-74
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368028152,-85,-85
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368028232,-74,-74
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368029239,-70,-70
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368029222,-78,-78
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368029222,-78,-78
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368029626,-76,-76
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368030223,-86,-86
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368030023,-86,-86
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368030928,-72,-72
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368030054,-72,-72
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368031119,-79,-79
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368031313,-71,-71
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368031582,-75,-75
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368031360,-74,-74
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368032232,-81,-81
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368032466,-80,-80
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368032389,-70,-70
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368032192,-77,-77
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368037107,-83,-83
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368033129,-74,-74
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368033130,-73,-73
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368033311,-80,-80
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368037107,-83,-83
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368034068,-76,-76
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368034071,-65,-65
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368035830,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368037107,-83,-83
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368035218,-79,-79
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368035626,-77,-77
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368035830,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368037107,-83,-83
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368036029,-79,-79
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368036228,-73,-73
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368036635,-74,-74
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368037107,-83,-83
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368037164,-81,-81
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368039249,-86,-86
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368037121,-84,-84
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368038037,-79,-79
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368038002,-73,-73
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368039249,-86,-86
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368038394,-77,-77
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368039202,-77,-77
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368039021,-70,-70
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368039249,-86,-86
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368039330,-75,-75
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368040065,-83,-83
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368040560,-76,-76
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368041373,-75,-75
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368042429,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368041626,-77,-77
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368041004,-77,-77
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368041373,-75,-75
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368042429,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368042098,-75,-75
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368042025,-71,-71
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368042022,-80,-80
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368042429,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368043027,-86,-86
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368043027,-68,-68
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368043034,-78,-78
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368043170,-77,-77
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368044319,-76,-76
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368044109,-74,-74
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368044643,-77,-77
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368044465,-82,-82
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368045204,-79,-79
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368045191,-77,-77
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368045023,-80,-80
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368045031,-71,-71
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368046308,-87,-87
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368046953,-86,-86
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368047985,-74,-74
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368046504,-75,-75
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368047185,-74,-74
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368047186,-80,-80
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368047985,-74,-74
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368047209,-64,-64
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368048152,-85,-85
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368048291,-77,-77
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368048204,-78,-78
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368048152,-74,-74
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368049027,-86,-86
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368049789,-77,-77
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368049289,-78,-78
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368049791,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368050006,-82,-82
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368050140,-75,-75
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368050313,-89,-89
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368050109,-77,-77
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368051069,-89,-89
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368051045,-77,-77
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368051816,-85,-85
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368051046,-76,-76
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368052025,-86,-86
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368052079,-82,-82
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368053630,-77,-77
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368054165,-80,-80
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368053160,-81,-81
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368053152,-79,-79
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368053630,-77,-77
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368054165,-80,-80
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368054005,-69,-69
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368054243,-82,-82
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368054225,-78,-78
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368054165,-80,-80
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368055030,-68,-68
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368055112,-82,-82
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368055997,-79,-79
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368055674,-70,-70
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368056176,-71,-71
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368056177,-71,-71
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368056909,-76,-76
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368056543,-72,-72
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368057475,-79,-79
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368057115,-75,-75
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368057115,-84,-84
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368057390,-80,-80
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368058030,-71,-71
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368058035,-78,-78
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368058035,-82,-82
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368058027,-77,-77
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368059091,-70,-70
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368059066,-83,-83
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368059668,-80,-80
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368060978,-70,-70
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368060013,-83,-83
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368060584,-91,-91
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368060005,-77,-77
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368060978,-70,-70
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368061304,-75,-75
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368061494,-75,-75
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368061001,-72,-72
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368061032,-69,-69
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368062027,-72,-72
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368062059,-73,-73
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368062998,-73,-73
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368062048,-73,-73
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368063190,-70,-70
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368063109,-86,-86
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368063145,-71,-71
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368063526,-79,-79
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368064003,-70,-70
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368064204,-81,-81
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368064003,-84,-84
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368064003,-73,-73
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368065132,-71,-71
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368065469,-83,-83
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368065277,-79,-79
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368065303,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368066749,-89,-89
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368066065,-73,-73
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368070240,-76,-76
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368067389,-66,-66
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368067041,-77,-77
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368067350,-84,-84
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368070240,-76,-76
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368067389,-66,-66
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368068034,-81,-81
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368068034,-86,-86
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368070240,-76,-76
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368068029,-65,-65
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368070436,-77,-77
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368069706,-84,-84
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368070240,-76,-76
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368069514,-71,-71
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368070436,-77,-77
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368070038,-80,-80
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368070240,-76,-76
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368070631,-68,-68
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368071224,-79,-79
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368071004,-78,-78
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368071730,-81,-81
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368074469,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368074237,-91,-91
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368072479,-86,-86
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368075374,-80,-80
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368074469,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368074237,-91,-91
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368073157,-89,-89
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368075374,-80,-80
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368074469,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368074237,-91,-91
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368074076,-77,-77
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368075374,-80,-80
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368074469,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368075719,-96,-96
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368075538,-91,-91
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368075374,-80,-80
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368077000,-72,-72
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368077235,-77,-77
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368076346,-89,-89
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368076179,-65,-65
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368077000,-72,-72
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368077235,-77,-77
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368077611,-85,-85
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368077645,-82,-82
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368077936,-70,-70
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368078140,-74,-74
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368078719,-85,-85
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368078539,-74,-74
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368078075,-68,-68
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368079167,-74,-74
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368079781,-89,-89
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368079231,-83,-83
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368079979,-74,-74
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368081509,-74,-74
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368080021,-82,-82
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368080007,-82,-82
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368081312,-74,-74
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368081509,-74,-74
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368081037,-81,-81
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368081310,-80,-80
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368081312,-74,-74
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368082179,-81,-81
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368084034,-78,-78
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368084135,-71,-71
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368082360,-79,-79
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368083025,-76,-76
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368084034,-78,-78
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368084135,-71,-71
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368083027,-71,-71
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368084028,-79,-79
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368084034,-78,-78
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368084135,-71,-71
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368084048,-84,-84
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368085084,-74,-74
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368085581,-76,-76
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368085280,-71,-71
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368086422,-71,-71
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368086156,-74,-74
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368086446,-75,-75
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368086026,-69,-69
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368086422,-71,-71
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368087039,-76,-76
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368087034,-80,-80
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368087087,-69,-69
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368087692,-84,-84
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368090406,-80,-80
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368088179,-80,-80
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368088318,-71,-71
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368088182,-78,-78
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368090406,-80,-80
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368089651,-85,-85
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368089598,-65,-65
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368089141,-80,-80
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368090406,-80,-80
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368090909,-73,-73
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368092210,-66,-66
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368090404,-76,-76
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368091132,-86,-86
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368091079,-78,-78
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368092210,-66,-66
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368091694,-79,-79
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368092169,-85,-85
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368092784,-86,-86
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368092210,-66,-66
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368092015,-67,-67
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368093261,-88,-88
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368093025,-81,-81
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368093467,-74,-74
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368093298,-75,-75
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368095310,-80,-80
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368094274,-82,-82
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368094051,-82,-82
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368094575,-73,-73
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368095310,-80,-80
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368095326,-86,-86
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368097719,-68,-68
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368095859,-74,-74
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368096223,-92,-92
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368096228,-82,-82
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368097719,-68,-68
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368096618,-78,-78
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368097475,-86,-86
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368099693,-80,-80
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368097719,-68,-68
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368097273,-74,-74
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368101340,-86,-86
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368099693,-80,-80
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368100974,-80,-80
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368099855,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368101340,-86,-86
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368099693,-80,-80
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368100974,-80,-80
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368099855,-81,-81
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368101340,-86,-86
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368100284,-87,-87
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368100974,-80,-80
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368100038,-69,-69
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368101340,-86,-86
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368101311,-77,-77
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368101922,-79,-79
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368101110,-76,-76
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368104995,-74,-74
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368102072,-77,-77
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368102001,-82,-82
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368102254,-77,-77
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368104995,-74,-74
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368103050,-78,-78
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368103875,-80,-80
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368103959,-78,-78
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368104995,-74,-74
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368104273,-75,-75
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368104069,-74,-74
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368104637,-79,-79
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368108594,-75,-75
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368105157,-80,-80
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368105172,-79,-79
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368106635,-80,-80
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368108594,-75,-75
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368106263,-79,-79
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368109212,-73,-73
FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551368106635,-80,-80
FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368108594,-75,-75
FF:FF:C0:21:F1:2B,IN_VESTIBULE,1551368107038,-88,-88
FF:FF:C2:1E:05:19,IN_VESTIBULE,1551368109212,-73,-73
